0.24;-0.55;0.18;-0.06;-0.55;0.24;0.30;-0.55;0.00;
0.18;-0.85;-0.43;0.30;-0.24;0.55;0.06;-0.61;0.06;
0.24;-0.06;0.24;0.61;-0.67;0.12;0.37;-0.30;0.37;
-0.06;-0.18;0.43;0.79;-0.67;0.24;0.24;-0.79;0.18;
-0.61;-0.37;-0.24;0.85;-0.91;0.00;-0.91;0.00;-0.30;
-0.61;-0.67;0.30;-0.12;-0.49;-0.43;0.98;-0.98;0.30;
0.49;-0.49;0.12;0.24;-0.43;-0.18;0.37;-0.30;-0.12;
0.49;-0.55;0.12;0.24;-0.06;0.00;0.55;-0.98;0.00;
0.37;-0.43;-0.18;0.18;-0.79;0.30;0.06;-0.55;-0.30;
0.24;-0.55;0.00;0.00;-0.18;0.12;0.85;-0.79;-0.12;
-0.12;-0.12;-0.18;0.12;-0.98;0.00;0.85;-0.79;-0.55;
-0.43;-0.43;0.91;-0.18;-0.18;0.00;0.73;-0.61;0.06;
-0.06;-0.37;0.30;0.24;-0.06;0.12;0.12;-0.49;-0.24;
0.49;-0.30;0.12;0.12;-0.98;0.12;0.37;-0.67;-0.06;
-0.18;-0.06;0.12;0.12;-1.22;0.24;0.12;-0.49;0.00;
0.12;-0.30;-0.24;0.18;-0.67;0.43;0.55;-0.79;-0.06;
-0.12;-0.98;0.12;-0.43;-0.61;0.06;0.30;-0.79;0.00;
